pet,color,sex,age,size,want_pet,want_sex,want_age,want_size,want_color,recommend
dog,White and orange,male,3 years,large,cat,female,3 months,medium,Black,no
dog,White and orange,male,3 years,large,cat,female,3 months,medium,Black and white,no
dog,White and orange,male,3 years,large,cat,female,3 months,medium,Tri-color,no
dog,White and orange,male,3 years,large,cat,female,3 months,medium,White,no
dog,White and orange,male,3 years,large,cat,female,3 months,medium,White and gray,no
dog,White and orange,male,3 years,large,cat,female,3 months,medium,White and orange,no
dog,White and orange,male,3 years,large,cat,female,3 months,small,Black,no
dog,White and orange,male,3 years,large,cat,female,3 months,small,Black and white,no
dog,White and orange,male,3 years,large,cat,female,3 months,small,Tri-color,no
dog,White and orange,male,3 years,large,cat,female,3 months,small,White,no
dog,White and orange,male,3 years,large,cat,female,3 months,small,White and gray,no
dog,White and orange,male,3 years,large,cat,female,3 months,small,White and orange,no
dog,White and orange,male,3 years,large,cat,female,3 years,large,Black,no
dog,White and orange,male,3 years,large,cat,female,3 years,large,Black and white,no
dog,White and orange,male,3 years,large,cat,female,3 years,large,Tri-color,no
dog,White and orange,male,3 years,large,cat,female,3 years,large,White,no
dog,White and orange,male,3 years,large,cat,female,3 years,large,White and gray,no
dog,White and orange,male,3 years,large,cat,female,3 years,large,White and orange,no
dog,White and orange,male,3 years,large,cat,female,3 years,medium,Black,no
dog,White and orange,male,3 years,large,cat,female,3 years,medium,Black and white,no
dog,White and orange,male,3 years,large,cat,female,3 years,medium,Tri-color,no
dog,White and orange,male,3 years,large,cat,female,3 years,medium,White,no
dog,White and orange,male,3 years,large,cat,female,3 years,medium,White and gray,no
dog,White and orange,male,3 years,large,cat,female,3 years,medium,White and orange,no
dog,White and orange,male,3 years,large,cat,female,3 years,small,Black,no
dog,White and orange,male,3 years,large,cat,female,3 years,small,Black and white,no
dog,White and orange,male,3 years,large,cat,female,3 years,small,Tri-color,no
dog,White and orange,male,3 years,large,cat,female,3 years,small,White,no
dog,White and orange,male,3 years,large,cat,female,3 years,small,White and gray,no
dog,White and orange,male,3 years,large,cat,female,3 years,small,White and orange,no
dog,White and orange,male,3 years,large,cat,female,4 years,large,Black,no
dog,White and orange,male,3 years,large,cat,female,4 years,large,Black and white,no
dog,White and orange,male,3 years,large,cat,female,4 years,large,Tri-color,no
dog,White and orange,male,3 years,large,cat,female,4 years,large,White,no
dog,White and orange,male,3 years,large,cat,female,4 years,large,White and gray,no
dog,White and orange,male,3 years,large,cat,female,4 years,large,White and orange,no
dog,White and orange,male,3 years,large,cat,female,4 years,medium,Black,no
dog,White and orange,male,3 years,large,cat,female,4 years,medium,Black and white,no
dog,White and orange,male,3 years,large,cat,female,4 years,medium,Tri-color,no
dog,White and orange,male,3 years,large,cat,female,4 years,medium,White,no
dog,White and orange,male,3 years,large,cat,female,4 years,medium,White and gray,no
dog,White and orange,male,3 years,large,cat,female,4 years,medium,White and orange,no
dog,White and orange,male,3 years,large,cat,female,4 years,small,Black,no
dog,White and orange,male,3 years,large,cat,female,4 years,small,Black and white,no
dog,White and orange,male,3 years,large,cat,female,4 years,small,Tri-color,no
dog,White and orange,male,3 years,large,cat,female,4 years,small,White,no
dog,White and orange,male,3 years,large,cat,female,4 years,small,White and gray,no
dog,White and orange,male,3 years,large,cat,female,4 years,small,White and orange,no
dog,White and orange,male,3 years,large,cat,female,5 months,large,Black,no
dog,White and orange,male,3 years,large,cat,female,5 months,large,Black and white,no
dog,White and orange,male,3 years,large,cat,female,5 months,large,Tri-color,no
dog,White and orange,male,3 years,large,cat,female,5 months,large,White,no
dog,White and orange,male,3 years,large,cat,female,5 months,large,White and gray,no
dog,White and orange,male,3 years,large,cat,female,5 months,large,White and orange,no
dog,White and orange,male,3 years,large,cat,female,5 months,medium,Black,no
dog,White and orange,male,3 years,large,cat,female,5 months,medium,Black and white,no
dog,White and orange,male,3 years,large,cat,female,5 months,medium,Tri-color,no
dog,White and orange,male,3 years,large,cat,female,5 months,medium,White,no
dog,White and orange,male,3 years,large,cat,female,5 months,medium,White and gray,no
dog,White and orange,male,3 years,large,cat,female,5 months,medium,White and orange,no
dog,White and orange,male,3 years,large,cat,female,5 months,small,Black,no
dog,White and orange,male,3 years,large,cat,female,5 months,small,Black and white,no
dog,White and orange,male,3 years,large,cat,female,5 months,small,Tri-color,no
dog,White and orange,male,3 years,large,cat,female,5 months,small,White,no
dog,White and orange,male,3 years,large,cat,female,5 months,small,White and gray,no
dog,White and orange,male,3 years,large,cat,female,5 months,small,White and orange,no
dog,White and orange,male,3 years,large,cat,female,5 years,large,Black,no
dog,White and orange,male,3 years,large,cat,female,5 years,large,Black and white,no
dog,White and orange,male,3 years,large,cat,female,5 years,large,Tri-color,no
dog,White and orange,male,3 years,large,cat,female,5 years,large,White,no
dog,White and orange,male,3 years,large,cat,female,5 years,large,White and gray,no
dog,White and orange,male,3 years,large,cat,female,5 years,large,White and orange,no
dog,White and orange,male,3 years,large,cat,female,5 years,medium,Black,no
dog,White and orange,male,3 years,large,cat,female,5 years,medium,Black and white,no
dog,White and orange,male,3 years,large,cat,female,5 years,medium,Tri-color,no
dog,White and orange,male,3 years,large,cat,female,5 years,medium,White,no
dog,White and orange,male,3 years,large,cat,female,5 years,medium,White and gray,no
dog,White and orange,male,3 years,large,cat,female,5 years,medium,White and orange,no
dog,White and orange,male,3 years,large,cat,female,5 years,small,Black,no
dog,White and orange,male,3 years,large,cat,female,5 years,small,Black and white,no
dog,White and orange,male,3 years,large,cat,female,5 years,small,Tri-color,no
dog,White and orange,male,3 years,large,cat,female,5 years,small,White,no
dog,White and orange,male,3 years,large,cat,female,5 years,small,White and gray,no
dog,White and orange,male,3 years,large,cat,female,5 years,small,White and orange,no
dog,White and orange,male,3 years,large,cat,male,1 months,large,Black,no
dog,White and orange,male,3 years,large,cat,male,1 months,large,Black and white,no
dog,White and orange,male,3 years,large,cat,male,1 months,large,Tri-color,no
dog,White and orange,male,3 years,large,cat,male,1 months,large,White,no
dog,White and orange,male,3 years,large,cat,male,1 months,large,White and gray,no
dog,White and orange,male,3 years,large,cat,male,1 months,large,White and orange,no
dog,White and orange,male,3 years,large,cat,male,1 months,medium,Black,no
dog,White and orange,male,3 years,large,cat,male,1 months,medium,Black and white,no
dog,White and orange,male,3 years,large,cat,male,1 months,medium,Tri-color,no
dog,White and orange,male,3 years,large,cat,male,1 months,medium,White,no
dog,White and orange,male,3 years,large,cat,male,1 months,medium,White and gray,no
dog,White and orange,male,3 years,large,cat,male,1 months,medium,White and orange,no
dog,White and orange,male,3 years,large,cat,male,1 months,small,Black,no
dog,White and orange,male,3 years,large,cat,male,1 months,small,Black and white,no
dog,White and orange,male,3 years,large,cat,male,1 months,small,Tri-color,no
dog,White and orange,male,3 years,large,cat,male,1 months,small,White,no
dog,White and orange,male,3 years,large,cat,male,1 months,small,White and gray,no
dog,White and orange,male,3 years,large,cat,male,1 months,small,White and orange,no
dog,White and orange,male,3 years,large,cat,male,1 years,large,Black,no
dog,White and orange,male,3 years,large,cat,male,1 years,large,Black and white,no
dog,White and orange,male,3 years,large,cat,male,1 years,large,Tri-color,no
dog,White and orange,male,3 years,large,cat,male,1 years,large,White,no
dog,White and orange,male,3 years,large,cat,male,1 years,large,White and gray,no
dog,White and orange,male,3 years,large,cat,male,1 years,large,White and orange,no
dog,White and orange,male,3 years,large,cat,male,1 years,medium,Black,no
dog,White and orange,male,3 years,large,cat,male,1 years,medium,Black and white,no
dog,White and orange,male,3 years,large,cat,male,1 years,medium,Tri-color,no
dog,White and orange,male,3 years,large,cat,male,1 years,medium,White,no
dog,White and orange,male,3 years,large,cat,male,1 years,medium,White and gray,no
dog,White and orange,male,3 years,large,cat,male,1 years,medium,White and orange,no
dog,White and orange,male,3 years,large,cat,male,1 years,small,Black,no
dog,White and orange,male,3 years,large,cat,male,1 years,small,Black and white,no
dog,White and orange,male,3 years,large,cat,male,1 years,small,Tri-color,no
dog,White and orange,male,3 years,large,cat,male,1 years,small,White,no
dog,White and orange,male,3 years,large,cat,male,1 years,small,White and gray,no
dog,White and orange,male,3 years,large,cat,male,1 years,small,White and orange,no
dog,White and orange,male,3 years,large,cat,male,2 months,large,Black,no
dog,White and orange,male,3 years,large,cat,male,2 months,large,Black and white,no
dog,White and orange,male,3 years,large,cat,male,2 months,large,Tri-color,no
dog,White and orange,male,3 years,large,cat,male,2 months,large,White,no
dog,White and orange,male,3 years,large,cat,male,2 months,large,White and gray,no
dog,White and orange,male,3 years,large,cat,male,2 months,large,White and orange,no
dog,White and orange,male,3 years,large,cat,male,2 months,medium,Black,no
dog,White and orange,male,3 years,large,cat,male,2 months,medium,Black and white,no
dog,White and orange,male,3 years,large,cat,male,2 months,medium,Tri-color,no
dog,White and orange,male,3 years,large,cat,male,2 months,medium,White,no
dog,White and orange,male,3 years,large,cat,male,2 months,medium,White and gray,no
dog,White and orange,male,3 years,large,cat,male,2 months,medium,White and orange,no
dog,White and orange,male,3 years,large,cat,male,2 months,small,Black,no
dog,White and orange,male,3 years,large,cat,male,2 months,small,Black and white,no
dog,White and orange,male,3 years,large,cat,male,2 months,small,Tri-color,no
dog,White and orange,male,3 years,large,cat,male,2 months,small,White,no
dog,White and orange,male,3 years,large,cat,male,2 months,small,White and gray,no
dog,White and orange,male,3 years,large,cat,male,2 months,small,White and orange,no
dog,White and orange,male,3 years,large,cat,male,2 years,large,Black,no
dog,White and orange,male,3 years,large,cat,male,2 years,large,Black and white,no
dog,White and orange,male,3 years,large,cat,male,2 years,large,Tri-color,no
dog,White and orange,male,3 years,large,cat,male,2 years,large,White,no
dog,White and orange,male,3 years,large,cat,male,2 years,large,White and gray,no
dog,White and orange,male,3 years,large,cat,male,2 years,large,White and orange,no
dog,White and orange,male,3 years,large,cat,male,2 years,medium,Black,no
dog,White and orange,male,3 years,large,cat,male,2 years,medium,Black and white,no
dog,White and orange,male,3 years,large,cat,male,2 years,medium,Tri-color,no
dog,White and orange,male,3 years,large,cat,male,2 years,medium,White,no
dog,White and orange,male,3 years,large,cat,male,2 years,medium,White and gray,no
dog,White and orange,male,3 years,large,cat,male,2 years,medium,White and orange,no
dog,White and orange,male,3 years,large,cat,male,2 years,small,Black,no
dog,White and orange,male,3 years,large,cat,male,2 years,small,Black and white,no
dog,White and orange,male,3 years,large,cat,male,2 years,small,Tri-color,no
dog,White and orange,male,3 years,large,cat,male,2 years,small,White,no
